src_label,src_id,relation,dst_label,dst_id
Gene,VunELF3,SOURCE_FROM,Species,Vigna unguiculata
Gene,VunGI,AFFECTS,Metabolite,Seed storage protein
Gene,VunGI,APPLIED_IN,Species,Vigna unguiculata
Gene,VunGI,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,VunGI,PARTICIPATES_IN,Process,Temporal regulation associated with seed storage protein gene expression during seed filling
Gene,VunGI,SOURCE_FROM,Species,Vigna unguiculata
Gene,VunLHY,AFFECTS,Metabolite,Seed storage protein
Gene,VunLHY,APPLIED_IN,Species,Vigna unguiculata
Gene,VunLHY,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,VunLHY,PARTICIPATES_IN,Process,Temporal regulation context of seed storage protein gene expression
Gene,VunLHY,SOURCE_FROM,Species,Vigna unguiculata
Gene,VunTOC1,AFFECTS,Metabolite,Seed storage protein
Gene,VunTOC1,APPLIED_IN,Species,Vigna unguiculata
Gene,VunTOC1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,VunTOC1,PARTICIPATES_IN,Process,Temporal coordination of transcription associated with storage protein accumulation
Gene,VunTOC1,SOURCE_FROM,Species,Vigna unguiculata
Gene,VupAPX,AFFECTS,Metabolite,hydrogen peroxide
Gene,VupAPX,APPLIED_IN,Species,Vigna unguiculata
Gene,VupAPX,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VupAPX,IN_PAPER,Paper,10.1093/aob/mcj004
Gene,VupAPX,SOURCE_FROM,Species,Vigna unguiculata
Gene,Vupur5,AFFECTS,Metabolite,purines
Gene,Vupur5,APPLIED_IN,Species,Vigna unguiculata
Gene,Vupur5,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vupur5,SOURCE_FROM,Species,Vigna unguiculata
Gene,VusAPX,AFFECTS,Metabolite,hydrogen peroxide
Gene,VusAPX,APPLIED_IN,Species,Vigna unguiculata
Gene,VusAPX,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VusAPX,IN_PAPER,Paper,10.1093/aob/mcj004
Gene,VusAPX,SOURCE_FROM,Species,Vigna unguiculata
Gene,VutAPX,AFFECTS,Metabolite,hydrogen peroxide
Gene,VutAPX,APPLIED_IN,Species,Vigna unguiculata
Gene,VutAPX,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VutAPX,IN_PAPER,Paper,10.1093/aob/mcj004
Gene,VutAPX,SOURCE_FROM,Species,Vigna unguiculata
Gene,Vv2KGR,AFFECTS,Metabolite,L-tartaric acid
Gene,Vv2KGR,APPLIED_IN,Species,Vitis vinifera
Gene,Vv2KGR,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv2KGR,IN_PAPER,Paper,10.1074/jbc.RA119.010196
Gene,Vv2KGR,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv4CL,AFFECTS,Metabolite,Anthocyanins
Gene,Vv4CL,APPLIED_IN,Species,Vitis vinifera
Gene,Vv4CL,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv4CL,IN_PAPER,Paper,10.1016/j.foodchem.2018.12.131
Gene,Vv4CL,IN_PAPER,Paper,10.1016/j.foodchem.2020.126170
Gene,Vv4CL,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv4CL4,AFFECTS,Metabolite,Lignin
Gene,Vv4CL4,APPLIED_IN,Species,Vitis vinifera
Gene,Vv4CL4,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv4CL4,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv4g02123,AFFECTS,Metabolite,methyl anthranilate
Gene,Vv4g02123,APPLIED_IN,Species,Vitis vinifera
Gene,Vv4g02123,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv4g02123,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv4g02169,AFFECTS,Metabolite,methyl anthranilate
Gene,Vv4g02169,APPLIED_IN,Species,Vitis vinifera
Gene,Vv4g02169,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv4g02169,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv5GT,AFFECTS,Metabolite,Anthocyanins
Gene,Vv5GT,APPLIED_IN,Species,Vitis vinifera
Gene,Vv5GT,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv5GT,IN_PAPER,Paper,10.1016/j.foodchem.2020.127155
Gene,Vv5GT,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv5GT1,AFFECTS,Metabolite,"anthocyanidin 3,5-O-diglucosides"
Gene,Vv5GT1,APPLIED_IN,Species,Vitis vinifera
Gene,Vv5GT1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv5GT1,IN_PAPER,Paper,10.1021/jf500232x
Gene,Vv5GT1,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv5GT2,AFFECTS,Metabolite,"anthocyanidin 3,5-O-diglucosides"
Gene,Vv5GT2,APPLIED_IN,Species,Vitis vinifera
Gene,Vv5GT2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv5GT2,IN_PAPER,Paper,10.1021/jf500232x
Gene,Vv5GT2,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv5GT3,AFFECTS,Metabolite,"anthocyanidin 3,5-O-diglucosides"
Gene,Vv5GT3,APPLIED_IN,Species,Vitis vinifera
Gene,Vv5GT3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv5GT3,IN_PAPER,Paper,10.1021/jf500232x
Gene,Vv5GT3,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv5GT4,AFFECTS,Metabolite,"anthocyanidin 3,5-O-diglucosides"
Gene,Vv5GT4,APPLIED_IN,Species,Vitis vinifera
Gene,Vv5GT4,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv5GT4,IN_PAPER,Paper,10.1021/jf500232x
Gene,Vv5GT4,SOURCE_FROM,Species,Vitis vinifera
Gene,Vv5GT5,AFFECTS,Metabolite,"anthocyanidin 3,5-O-diglucosides"
Gene,Vv5GT5,APPLIED_IN,Species,Vitis vinifera
Gene,Vv5GT5,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,Vv5GT5,IN_PAPER,Paper,10.1021/jf500232x
Gene,Vv5GT5,SOURCE_FROM,Species,Vitis vinifera
Gene,VvA8H3-CYP707A4,AFFECTS,Metabolite,Abscisic acid
Gene,VvA8H3-CYP707A4,APPLIED_IN,Species,Vitis vinifera
Gene,VvA8H3-CYP707A4,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvA8H3-CYP707A4,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAAT2,AFFECTS,Metabolite,3-methylbutyl acetate; 2-phenylethyl acetate; benzyl acetate; hexyl acetate
Gene,VvAAT2,APPLIED_IN,Species,Vitis vinifera
Gene,VvAAT2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAAT2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAAT3,AFFECTS,Metabolite,Volatile acetate esters
Gene,VvAAT3,APPLIED_IN,Species,Vitis vinifera
Gene,VvAAT3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAAT3,SOURCE_FROM,Species,Vitis vinifera
Gene,VvABA8'OH,AFFECTS,Metabolite,Anthocyanins
Gene,VvABA8'OH,APPLIED_IN,Species,Vitis labruscana
Gene,VvABA8'OH,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvABA8'OH,SOURCE_FROM,Species,Vitis vinifera
Gene,VvABF2,AFFECTS,Metabolite,Stilbenes (trans-resveratrol; trans-piceid)
Gene,VvABF2,AFFECTS,Metabolite,β-damascenone
Gene,VvABF2,APPLIED_IN,Species,Vitis vinifera
Gene,VvABF2,APPLIED_IN,Species,Vitis vinifera; Solanum lycopersicum
Gene,VvABF2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,VvABF2,IN_PAPER,Paper,10.1104/pp.113.222109
Gene,VvABF2,PARTICIPATES_IN,Process,ABA response associated with carotenoid/norisoprenoid pathway regulation
Gene,VvABF2,PARTICIPATES_IN,Process,"Secondary metabolism, especially phenylpropanoid/stilbene biosynthesis; also fruit softening-associated cell wall metabolism and hormone signaling"
Gene,VvABF2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvACCase,AFFECTS,Metabolite,fatty acids; plastid lipids
Gene,VvACCase,APPLIED_IN,Species,Vitis vinifera
Gene,VvACCase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvACCase,IN_PAPER,Paper,10.1021/acs.jafc.2c07207
Gene,VvACCase,SOURCE_FROM,Species,Vitis vinifera
Gene,VvACO1,AFFECTS,Metabolite,Ethylene
Gene,VvACO1,AFFECTS,Metabolite,ethylene
Gene,VvACO1,APPLIED_IN,Species,Vitis vinifera
Gene,VvACO1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvACO1,IN_PAPER,Paper,10.1186/1471-2229-10-257
Gene,VvACO1,IN_PAPER,Paper,10.1186/s12870-022-03810-7
Gene,VvACO1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvACO4a,AFFECTS,Metabolite,Ethylene
Gene,VvACO4a,APPLIED_IN,Species,Vitis vinifera
Gene,VvACO4a,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvACO4a,IN_PAPER,Paper,10.1186/s12870-022-03810-7
Gene,VvACO4a,SOURCE_FROM,Species,Vitis vinifera
Gene,VvACO4b,AFFECTS,Metabolite,Ethylene
Gene,VvACO4b,APPLIED_IN,Species,Vitis vinifera
Gene,VvACO4b,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvACO4b,IN_PAPER,Paper,10.1186/s12870-022-03810-7
Gene,VvACO4b,SOURCE_FROM,Species,Vitis vinifera
Gene,VvACS1,AFFECTS,Metabolite,acetyl-CoA-derived fatty acids and lipids
Gene,VvACS1,APPLIED_IN,Species,Vitis vinifera
Gene,VvACS1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvACS1,IN_PAPER,Paper,10.1021/acs.jafc.2c07207
Gene,VvACS1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAMY3,AFFECTS,Metabolite,Sucrose
Gene,VvAMY3,APPLIED_IN,Species,Vitis vinifera
Gene,VvAMY3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAMY3,SOURCE_FROM,Species,Vitis vinifera
Gene,VvANR,AFFECTS,Metabolite,"2,3-cis-flavan-3-ols"
Gene,VvANR,AFFECTS,Metabolite,Epicatechin; proanthocyanidins (tannins)
Gene,VvANR,AFFECTS,Metabolite,Proanthocyanidin
Gene,VvANR,AFFECTS,Metabolite,Proanthocyanidins
Gene,VvANR,AFFECTS,Metabolite,proanthocyanidin
Gene,VvANR,APPLIED_IN,Species,Vitis vinifera
Gene,VvANR,APPLIED_IN,Species,Vitis vinifera; Nicotiana tabacum
Gene,VvANR,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANR,IN_PAPER,Paper,10.1016/j.foodchem.2020.127155
Gene,VvANR,IN_PAPER,Paper,10.1104/pp.105.060137
Gene,VvANR,IN_PAPER,Paper,10.1104/pp.109.139543
Gene,VvANR,SOURCE_FROM,Species,Vitis vinifera
Gene,VvANS,AFFECTS,Metabolite,Anthocyanins
Gene,VvANS,AFFECTS,Metabolite,anthocyanins
Gene,VvANS,APPLIED_IN,Species,Vitis vinifera
Gene,VvANS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS,SOURCE_FROM,Species,Vitis vinifera
Gene,VvANS gene family (VvANS1–VvANS121),AFFECTS,Metabolite,Anthocyanin
Gene,VvANS gene family (VvANS1–VvANS121),APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS gene family (VvANS1–VvANS121),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS gene family (VvANS1–VvANS121),IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS gene family (VvANS1–VvANS121),SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS108,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS108,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS108,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS108,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS108,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS113,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS113,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS113,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS113,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS113,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS17,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS17,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS17,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS17,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS17,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS21,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS21,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS21,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS21,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS21,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS23,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS23,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS23,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS23,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS23,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS3,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS3,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS3,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS3,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS4,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS4,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS4,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS4,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS4,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS47,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS47,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS47,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS47,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS47,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS55,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS55,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS55,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS55,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS55,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS64,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS64,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS64,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS64,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS64,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS66,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS66,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS66,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS66,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS66,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS75,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS75,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS75,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS75,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS75,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS79,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS79,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS79,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS79,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS79,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvANS90,AFFECTS,Metabolite,Anthocyanin
Gene,VvANS90,APPLIED_IN,Species,Vitis vinifera L.
Gene,VvANS90,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvANS90,IN_PAPER,Paper,10.1186/s12870-023-04648-3
Gene,VvANS90,SOURCE_FROM,Species,Vitis vinifera L.
Gene,VvAOC1,AFFECTS,Metabolite,methyl-jasmonate
Gene,VvAOC1,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOC1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOC1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOC2,AFFECTS,Metabolite,methyl-jasmonate
Gene,VvAOC2,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOC2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOC2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOMT,AFFECTS,Metabolite,anthocyanins
Gene,VvAOMT,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOMT,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOMT,IN_PAPER,Paper,10.1016/j.phytochem.2014.03.024
Gene,VvAOMT,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOMT1,AFFECTS,Metabolite,Methylated anthocyanins
Gene,VvAOMT1,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOMT1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOMT1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOMT2,AFFECTS,Metabolite,Methylated anthocyanins
Gene,VvAOMT2,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOMT2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOMT2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOS,AFFECTS,Metabolite,Jasmonic acid; anthocyanin
Gene,VvAOS,APPLIED_IN,Species,Fragaria × ananassa
Gene,VvAOS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOS,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOS2,AFFECTS,Metabolite,methyl-jasmonate
Gene,VvAOS2,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOS2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOS2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOS5,AFFECTS,Metabolite,methyl-jasmonate
Gene,VvAOS5,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOS5,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOS5,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAOS7,AFFECTS,Metabolite,methyl-jasmonate
Gene,VvAOS7,APPLIED_IN,Species,Vitis vinifera
Gene,VvAOS7,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAOS7,SOURCE_FROM,Species,Vitis vinifera
Gene,VvAS,AFFECTS,Metabolite,Anthocyanins
Gene,VvAS,APPLIED_IN,Species,Vitis vinifera
Gene,VvAS,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvAS,IN_PAPER,Paper,10.1016/j.plaphy.2012.05.005
Gene,VvAS,SOURCE_FROM,Species,Vitis vinifera
Gene,VvASMT1,AFFECTS,Metabolite,Melatonin
Gene,VvASMT1,APPLIED_IN,Species,Vitis vinifera
Gene,VvASMT1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvASMT1,IN_PAPER,Paper,10.1016/j.foodchem.2020.127155
Gene,VvASMT1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvASMT2,AFFECTS,Metabolite,Melatonin
Gene,VvASMT2,APPLIED_IN,Species,Vitis vinifera
Gene,VvASMT2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvASMT2,IN_PAPER,Paper,10.1016/j.foodchem.2020.127155
Gene,VvASMT2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvASMT3,AFFECTS,Metabolite,Melatonin
Gene,VvASMT3,APPLIED_IN,Species,Vitis vinifera
Gene,VvASMT3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvASMT3,IN_PAPER,Paper,10.1016/j.foodchem.2020.127155
Gene,VvASMT3,SOURCE_FROM,Species,Vitis vinifera
Gene,VvASMT4,AFFECTS,Metabolite,Melatonin
Gene,VvASMT4,APPLIED_IN,Species,Vitis vinifera
Gene,VvASMT4,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvASMT4,IN_PAPER,Paper,10.1016/j.foodchem.2020.127155
Gene,VvASMT4,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBAM3,AFFECTS,Metabolite,Sucrose
Gene,VvBAM3,APPLIED_IN,Species,Vitis vinifera
Gene,VvBAM3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvBAM3,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBBX44,AFFECTS,Metabolite,Anthocyanin
Gene,VvBBX44,APPLIED_IN,Species,Vitis vinifera
Gene,VvBBX44,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,VvBBX44,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBCH1,AFFECTS,Metabolite,Zeaxanthin
Gene,VvBCH1,AFFECTS,Metabolite,zeaxanthin and other β-xanthophylls
Gene,VvBCH1,APPLIED_IN,Species,Vitis vinifera
Gene,VvBCH1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvBCH1,IN_PAPER,Paper,10.1021/acs.jafc.2c07207
Gene,VvBCH1,IN_PAPER,Paper,10.1186/1471-2164-13-243
Gene,VvBCH1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBCH2,AFFECTS,Metabolite,β-ionone; β-damascenone; geranylacetone; β-cyclocitral; MHO
Gene,VvBCH2,APPLIED_IN,Species,Vitis vinifera
Gene,VvBCH2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvBCH2,IN_PAPER,Paper,10.1093/plphys/kiad394
Gene,VvBCH2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBG2,AFFECTS,Metabolite,Abscisic acid (ABA)
Gene,VvBG2,APPLIED_IN,Species,Vitis vinifera
Gene,VvBG2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvBG2,IN_PAPER,Paper,10.1186/s12870-020-02701-z
Gene,VvBG2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBR6OX1,AFFECTS,Metabolite,Castasterone
Gene,VvBR6OX1,AFFECTS,Metabolite,brassinosteroids (castasterone; brassinolide) linked to soluble sugar unloading
Gene,VvBR6OX1,APPLIED_IN,Species,Vitis vinifera
Gene,VvBR6OX1,APPLIED_IN,Species,Vitis vinifera; Lycopersicon esculentum
Gene,VvBR6OX1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvBR6OX1,IN_PAPER,Paper,10.1104/pp.105.070706
Gene,VvBR6OX1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvBRI1,AFFECTS,Metabolite,Castasterone
Gene,VvBRI1,AFFECTS,Metabolite,soluble sugars; glucose; fructose
Gene,VvBRI1,APPLIED_IN,Species,Vitis vinifera
Gene,VvBRI1,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,VvBRI1,IN_PAPER,Paper,10.1104/pp.105.070706
Gene,VvBRI1,PARTICIPATES_IN,Process,BR signal transduction controlling sugar unloading
Gene,VvBRI1,PARTICIPATES_IN,Process,Brassinosteroid perception and response during ripening
Gene,VvBRI1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvC4H,AFFECTS,Metabolite,Anthocyanins
Gene,VvC4H,APPLIED_IN,Species,Vitis vinifera
Gene,VvC4H,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvC4H,IN_PAPER,Paper,10.1016/j.foodchem.2018.12.131
Gene,VvC4H,IN_PAPER,Paper,10.1016/j.foodchem.2020.126170
Gene,VvC4H,IN_PAPER,Paper,10.1016/j.plaphy.2018.11.013
Gene,VvC4H,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCAD1,AFFECTS,Metabolite,Lignin
Gene,VvCAD1,APPLIED_IN,Species,Vitis vinifera
Gene,VvCAD1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCAD1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCAO,AFFECTS,Metabolite,chlorophyll b
Gene,VvCAO,APPLIED_IN,Species,Vitis vinifera
Gene,VvCAO,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCAO,IN_PAPER,Paper,10.1021/acs.jafc.2c07207
Gene,VvCAO,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCAS2,AFFECTS,Metabolite,Callose
Gene,VvCAS2,APPLIED_IN,Species,Vitis vinifera
Gene,VvCAS2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCAS2,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCCD1,AFFECTS,Metabolite,3-hydroxy-β-ionone
Gene,VvCCD1,AFFECTS,Metabolite,C13-norisoprenoids
Gene,VvCCD1,AFFECTS,Metabolite,apocarotenoids such as β-ionone
Gene,VvCCD1,AFFECTS,Metabolite,β-damascenone
Gene,VvCCD1,APPLIED_IN,Species,Vitis vinifera
Gene,VvCCD1,APPLIED_IN,Species,Vitis vinifera; Escherichia coli; Nicotiana benthamiana
Gene,VvCCD1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCCD1,IN_PAPER,Paper,10.1016/j.foodchem.2017.09.084
Gene,VvCCD1,IN_PAPER,Paper,10.1021/acs.jafc.2c07207
Gene,VvCCD1,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCCD4a,AFFECTS,Metabolite,C13-norisoprenoids
Gene,VvCCD4a,APPLIED_IN,Species,Vitis vinifera
Gene,VvCCD4a,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCCD4a,IN_PAPER,Paper,10.1016/j.foodchem.2017.09.084
Gene,VvCCD4a,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCCD4b,AFFECTS,Metabolite,C13-norisoprenoids
Gene,VvCCD4b,APPLIED_IN,Species,Vitis vinifera
Gene,VvCCD4b,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCCD4b,IN_PAPER,Paper,10.1016/j.foodchem.2017.09.084
Gene,VvCCD4b,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCCD7,AFFECTS,Metabolite,Strigolactone
Gene,VvCCD7,AFFECTS,Metabolite,strigolactones
Gene,VvCCD7,APPLIED_IN,Species,Vitis vinifera
Gene,VvCCD7,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCCD7,IN_PAPER,Paper,10.1093/jxb/ery037
Gene,VvCCD7,IN_PAPER,Paper,10.1186/1471-2164-13-243
Gene,VvCCD7,IN_PAPER,Paper,10.1186/s12870-020-2263-3
Gene,VvCCD7,SOURCE_FROM,Species,Vitis vinifera
Gene,VvCCD8,AFFECTS,Metabolite,Strigolactone
Gene,VvCCD8,AFFECTS,Metabolite,strigolactones
Gene,VvCCD8,APPLIED_IN,Species,Vitis vinifera
Gene,VvCCD8,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,VvCCD8,IN_PAPER,Paper,10.1093/jxb/ery037
Gene,VvCCD8,IN_PAPER,Paper,10.1186/1471-2164-13-243
Gene,VvCCD8,IN_PAPER,Paper,10.1186/s12870-020-2263-3
